client_name,truck_size,truck_origin_warehouse,delivery_timestamp,total_weight,brand_1_coffee_proportion,driver_id,is_fresh_client,postcode,business_category,floor,partnership_level,box_count,brand_2_coffee_proportion,brand_3_coffee_proportion
"Robledo, Cáceres and Carlos",Van,Zona Franca,2022-03-24 11:46:22,102.38,0.94,D73,False,08029,Coffee Retailers,Street level,Regular,8,0.0018400247858784819,0.05815997521412157
"Robledo, Cáceres and Carlos",Van,Baró de Viver,2022-03-14 20:07:28,50.59,0.44,D73,False,08029,Coffee Retailers,Street level,Regular,7,0.5018674310495119,0.05813256895048813
Cases-Gabaldón,Combi,Zona Franca,2022-03-24 18:07:08,68.77,0.41,D73,False,08006,Cafe/Restaurant,Street level,Regular,8,0.0022195963206334906,0.5877804036793666
"Porras, Rojas and Quirós",Combi,Zona Franca,2022-02-24 16:43:54,86.56,0.74,D73,False,08011,Cafe/Restaurant,Street level,Regular,7,0.01571696658302534,0.24428303341697466
"Porras, Rojas and Quirós",Van,Baró de Viver,2022-01-14 18:32:03,47.4,0.75,D73,False,08011,Cafe/Restaurant,Street level,Regular,4,0.14504100694422578,0.10495899305577422
"Porras, Rojas and Quirós",Combi,Zona Franca,2022-01-31 09:48:56,66.55,0.56,D73,False,08011,Cafe/Restaurant,Street level,Regular,8,0.3275028960451682,0.11249710395483176
"Porras, Rojas and Quirós",Combi,Zona Franca,2022-04-22 20:34:18,110.76,0.96,D73,False,08011,Cafe/Restaurant,Street level,Regular,9,0.0010099520389217629,0.03899004796107827
Vallejo LLC,Van,Baró de Viver,2022-03-21 14:43:20,12.31,0.84,D73,False,08031,Hotels,Street level,Regular,2,0.11970176256002393,0.0402982374399761
Vallejo LLC,Combi,Zona Franca,2022-02-18 18:19:23,117.44,0.55,D73,False,08031,Hotels,Street level,Regular,10,0.15382753616425573,0.29617246383574425
Vallejo LLC,Van,Baró de Viver,2022-02-25 13:36:49,18.38,0.51,D73,False,08031,Hotels,Street level,Regular,4,0.19242785150321787,0.29757214849678215
Vallejo LLC,Van,Baró de Viver,2022-03-14 09:51:26,78.05,0.93,D73,False,08031,Hotels,Street level,Regular,11,0.03270825528563549,0.03729174471436446
"Guijarro, Ojeda and Gual",Van,Baró de Viver,2022-04-14 13:14:24,27.89,0.97,D73,False,08029,Cafe/Restaurant,Street level,Regular,5,0.010459667060330996,0.01954033293966903
"Guijarro, Ojeda and Gual",Combi,Zona Franca,2022-04-27 12:03:42,94.84,0.74,D73,False,08029,Cafe/Restaurant,Street level,Regular,9,0.06811543215877042,0.1918845678412296
Doménech and Sons,Van,Zona Franca,2022-05-19 12:40:06,22.2,0.81,D73,False,08007,Cafe/Restaurant,Ground Floor,Regular,2,0.031095074793406258,0.1589049252065937
"Pujol, Nicolás and Ugarte",Truck,Zona Franca,2022-04-24 08:21:51,64.83,0.8,D73,False,08036,Cafe/Restaurant,Street level,Regular,6,0.140256644015314,0.05974335598468594
"Pujol, Nicolás and Ugarte",Van,Zona Franca,2022-03-28 11:41:42,107.06,0.98,D73,False,08036,Cafe/Restaurant,Street level,Regular,15,0.01710944663014564,0.002890553369854377
"Pujol, Nicolás and Ugarte",Combi,Baró de Viver,2022-02-21 18:48:24,81.06,0.46,D73,False,08036,Cafe/Restaurant,Street level,Regular,13,0.23911717647445918,0.30088282352554085
Hernandez-Carmona,Combi,Zona Franca,2022-04-04 19:10:03,19.37,0.6,D73,False,08025,Cafe/Restaurant,Street level,Regular,2,0.16053003704752503,0.239469962952475
Hernandez-Carmona,Combi,Baró de Viver,2022-02-10 14:14:04,18.83,0.71,D73,False,08025,Cafe/Restaurant,Street level,Regular,4,0.029322707959060588,0.2606772920409394
Hernandez-Carmona,Van,Zona Franca,2022-03-05 08:56:25,12.88,0.43,D73,False,08025,Cafe/Restaurant,Street level,Regular,1,0.5564535930956551,0.013546406904344943
"Bilbao, Salgado and Hernando",Combi,Baró de Viver,2022-04-25 18:40:00,88.8,0.66,D73,False,08903,Cafe/Restaurant,Street level,Regular,7,0.15986359109794848,0.1801364089020515
"Bilbao, Salgado and Hernando",Van,Zona Franca,2022-01-01 11:50:22,13.79,0.55,D73,False,08903,Cafe/Restaurant,Street level,Regular,3,0.4222401217874404,0.02775987821255954
"Sobrino, Blázquez and Casal",Combi,Baró de Viver,2022-03-15 12:42:12,51.03,0.55,D73,False,08013,Hotels,Street level,Regular,4,0.17041328846660864,0.2795867115333913
"Sobrino, Blázquez and Casal",Combi,Zona Franca,2022-04-30 10:29:58,110.25,0.64,D73,False,08013,Hotels,Street level,Regular,8,0.02589607416604345,0.33410392583395654
"Sobrino, Blázquez and Casal",Van,Baró de Viver,2022-03-31 09:57:46,86.94,0.81,D73,False,08013,Hotels,Street level,Regular,10,0.135543537520746,0.05445646247925395
Almazán-Anguita,Van,Baró de Viver,2022-03-15 11:03:45,94.39,0.41,D73,True,08904,Coffee Retailers,Street level,Regular,8,0.45017867879601414,0.13982132120398594
Almazán-Anguita,Truck,Baró de Viver,2022-03-17 08:31:41,83.56,0.46,D73,False,08904,Coffee Retailers,Street level,Regular,7,0.5334711049372907,0.006528895062709372
Almazán-Anguita,Van,Baró de Viver,2022-04-17 20:07:47,100.85,0.69,D73,False,08904,Coffee Retailers,Street level,Regular,7,0.12477561485905404,0.18522438514094602
Almazán-Anguita,Van,Baró de Viver,2022-03-09 08:37:47,99.54,0.89,D73,False,08904,Coffee Retailers,Street level,Regular,20,0.0978974003374942,0.012102599662505792
Baños-Diego,Van,Baró de Viver,2022-01-11 18:26:12,20.77,0.76,D73,False,08033,Coffee Retailers,Street level,Regular,2,0.057460551363656874,0.1825394486363431
Baños-Diego,Van,Baró de Viver,2022-01-08 18:00:02,111.54,0.4,D73,False,08033,Coffee Retailers,Street level,Regular,9,0.5781035490777049,0.021896450922295085
Baños-Diego,Van,Baró de Viver,2022-01-07 16:49:43,118.56,0.83,D73,False,08033,Coffee Retailers,Street level,Regular,13,0.029798236709662987,0.14020176329033707
Torrents Inc,Truck,Zona Franca,2022-02-09 15:03:35,36.06,0.67,D73,False,08027,Coffee Retailers,Ground Floor,Regular,3,0.02330856635303342,0.30669143364696655
Torrents Inc,Combi,Baró de Viver,2022-03-07 09:06:12,75.07,0.59,D73,False,08027,Coffee Retailers,Ground Floor,Regular,9,0.05513845285957011,0.35486154714042994
"Viana, Gallart and Rosales",Van,Zona Franca,2022-02-26 12:50:23,97.78,0.83,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,10,0.09091134249485538,0.07908865750514465
"Viana, Gallart and Rosales",Truck,Zona Franca,2022-02-16 08:59:27,23.62,0.93,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,2,0.06931238218868298,0.0006876178113169734
"Viana, Gallart and Rosales",Van,Baró de Viver,2022-03-28 17:08:05,83.21,0.68,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,12,0.11278862060124892,0.20721137939875103
"Viana, Gallart and Rosales",Van,Baró de Viver,2022-01-12 19:19:21,118.1,0.6,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,21,0.17315187079869246,0.22684812920130756
"Viana, Gallart and Rosales",Combi,Zona Franca,2022-01-27 15:39:04,47.89,0.95,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,7,0.0013693139111693189,0.04863068608883073
"Viana, Gallart and Rosales",Van,Zona Franca,2022-03-04 17:51:07,113.63,0.57,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,11,0.3293132547999525,0.10068674520004756
"Viana, Gallart and Rosales",Van,Baró de Viver,2022-02-22 14:37:05,80.14,0.69,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,9,0.2516639391158517,0.05833606088414833
"Viana, Gallart and Rosales",Van,Zona Franca,2022-02-28 14:18:55,19.89,0.5,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,2,0.46675877899802276,0.03324122100197724
"Viana, Gallart and Rosales",Van,Zona Franca,2022-05-14 12:21:36,119.77,0.52,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,16,0.008842622008925698,0.47115737799107427
"Viana, Gallart and Rosales",Combi,Zona Franca,2022-03-09 20:41:50,39.92,0.78,D73,False,08075,Cafe/Restaurant,Ground Floor,Regular,5,0.15255372600403883,0.06744627399596115
Cuesta-Cornejo,Van,Baró de Viver,2022-01-03 12:13:45,94.33,0.58,D73,False,08028,Cafe/Restaurant,Other,Regular,8,0.14268249682203174,0.2773175031779683
Cuesta-Cornejo,Van,Baró de Viver,2022-03-11 18:26:47,102.31,0.44,D73,False,08028,Cafe/Restaurant,Other,Regular,10,0.2797142961387448,0.28028570386125523
Cuesta-Cornejo,Van,Baró de Viver,2022-04-04 10:06:20,107.01,0.93,D73,True,08028,Cafe/Restaurant,Other,Regular,11,0.05028346435836747,0.019716535641632484
Cuesta-Cornejo,Van,Baró de Viver,2022-03-24 12:42:44,67.1,0.58,D73,False,08028,Cafe/Restaurant,Other,Regular,12,0.009008576761126612,0.41099142323887344
"Saavedra, Santana and Alba",Combi,Baró de Viver,2022-04-28 12:14:40,86.59,0.79,D73,False,08042,Cafe/Restaurant,Street level,Regular,9,0.011306523283357574,0.1986934767166424
"Saavedra, Santana and Alba",Van,Zona Franca,2022-04-26 17:48:57,113.86,0.9,D73,False,08042,Cafe/Restaurant,Street level,Regular,9,0.04715575059504414,0.052844249404955836
"Saavedra, Santana and Alba",Van,Baró de Viver,2022-01-10 17:24:43,15.56,0.46,D73,False,08042,Cafe/Restaurant,Street level,Regular,2,0.13635689623490907,0.40364310376509094
"Marí, Peral and Dalmau",Truck,Zona Franca,2022-03-21 15:19:22,47.0,0.94,D73,False,08038,Cafe/Restaurant,Street level,Regular,6,0.0093163063559198,0.05068369364408025
"Marí, Peral and Dalmau",Van,Baró de Viver,2022-03-23 11:27:04,73.42,0.51,D73,False,08038,Cafe/Restaurant,Street level,Regular,5,0.47904945978103614,0.010950540218963856
Campos-Arroyo,Truck,Zona Franca,2022-03-11 14:41:51,105.13,0.98,D73,False,08020,Cafe/Restaurant,Ground Floor,Regular,11,0.007040956068172128,0.012959043931827889
Campos-Arroyo,Combi,Baró de Viver,2022-04-04 08:28:58,81.02,0.95,D73,False,08020,Cafe/Restaurant,Ground Floor,Regular,8,0.02333490045576306,0.026665099544236983
Campos-Arroyo,Van,Baró de Viver,2022-04-21 16:04:06,100.06,0.73,D73,False,08020,Cafe/Restaurant,Ground Floor,Regular,13,0.07311393499519088,0.19688606500480915
Arteaga Inc,Truck,Baró de Viver,2022-05-08 20:15:36,114.73,0.81,D73,False,08014,Cafe/Restaurant,Street level,Regular,10,0.12575170993856913,0.06424829006143082
Arteaga Inc,Van,Baró de Viver,2022-04-08 08:15:32,33.67,0.59,D73,False,08014,Cafe/Restaurant,Street level,Regular,3,0.26624342026396913,0.1437565797360309
"Fonseca, Llano and Merino",Truck,Baró de Viver,2022-02-20 13:55:54,64.36,0.77,D73,False,08980,Cafe/Restaurant,Other,Regular,12,0.0007650197902343968,0.2292349802097656
"Fonseca, Llano and Merino",Van,Baró de Viver,2022-04-21 18:11:00,64.07,0.68,D73,False,08980,Cafe/Restaurant,Other,Regular,7,0.0018099563324161846,0.31819004366758374
"Fonseca, Llano and Merino",Truck,Zona Franca,2022-02-15 16:35:19,114.99,0.6,D73,False,08980,Cafe/Restaurant,Other,Regular,11,0.0060755007255454355,0.3939244992744546
Lorenzo Ltd,Combi,Zona Franca,2022-03-26 12:19:48,15.88,0.99,D73,False,08002,Cafe/Restaurant,Street level,Key Account,3,0.002516189017853062,0.007483810982146947
Zorrilla-Acevedo,Combi,Zona Franca,2022-01-12 18:23:21,16.18,0.69,D73,False,08024,Cafe/Restaurant,Ground Floor,Regular,3,0.017594146351818822,0.2924058536481812
Zorrilla-Acevedo,Van,Baró de Viver,2022-04-07 15:58:04,94.87,0.99,D73,False,08024,Cafe/Restaurant,Ground Floor,Regular,8,0.0013383661570569461,0.008661633842943063
Valbuena Group,Van,Baró de Viver,2022-05-21 13:11:28,59.42,0.42,D73,False,08015,Cafe/Restaurant,Ground Floor,Key Account,12,0.2932185917029034,0.2867814082970967
"Tapia, Miranda and Cabrera",Van,Baró de Viver,2022-03-13 12:44:21,68.81,0.58,D73,False,08006,Cafe/Restaurant,Street level,Regular,9,0.08887223700202447,0.3311277629979756
"Cáceres, Buendía and Quesada",Truck,Baró de Viver,2022-05-06 08:58:13,117.0,0.67,D73,False,08030,Coffee Retailers,Street level,Regular,21,0.05990331361786086,0.27009668638213913
"Cáceres, Buendía and Quesada",Van,Zona Franca,2022-04-21 10:02:54,76.65,0.75,D73,True,08030,Coffee Retailers,Street level,Regular,6,0.18386274246234524,0.06613725753765476
"Cáceres, Buendía and Quesada",Van,Zona Franca,2022-03-16 19:48:01,105.97,1.0,D73,False,08030,Coffee Retailers,Street level,Regular,14,0.0,0.0
"Cáceres, Buendía and Quesada",Van,Zona Franca,2022-05-12 19:57:27,119.16,0.47,D73,False,08030,Coffee Retailers,Street level,Regular,21,0.466485930218211,0.06351406978178903
"Cáceres, Buendía and Quesada",Truck,Zona Franca,2022-01-04 11:36:54,62.82,0.99,D73,False,08030,Coffee Retailers,Street level,Regular,5,0.008964251206720371,0.0010357487932796377
Goñi Group,Van,Zona Franca,2022-01-26 09:48:16,18.23,0.45,D73,False,08028,Cafe/Restaurant,Street level,Regular,3,0.3845512336899864,0.16544876631001365
"Anglada, Quevedo and Moliner",Van,Baró de Viver,2022-03-19 13:49:13,32.63,0.92,D73,False,08030,Cafe/Restaurant,Street level,Regular,3,0.038087808154099095,0.041912191845900865
"Anglada, Quevedo and Moliner",Van,Zona Franca,2022-04-29 11:52:20,114.04,0.7,D73,False,08030,Cafe/Restaurant,Street level,Regular,9,0.24828840692088824,0.0517115930791118
"Anglada, Quevedo and Moliner",Van,Zona Franca,2022-01-24 19:21:40,99.85,0.9,D73,False,08030,Cafe/Restaurant,Street level,Regular,9,0.058186471623080833,0.041813528376919144
Valero Ltd,Van,Baró de Viver,2022-05-06 12:29:10,96.29,0.91,D73,False,08038,Cafe/Restaurant,Ground Floor,Regular,11,0.0009242787944425398,0.08907572120555743
Valero Ltd,Combi,Zona Franca,2022-05-08 08:11:58,22.49,0.96,D73,False,08038,Cafe/Restaurant,Ground Floor,Regular,2,0.009641694397176446,0.030358305602823592
Valero Ltd,Combi,Zona Franca,2022-04-08 17:36:47,24.99,0.76,D73,False,08038,Cafe/Restaurant,Ground Floor,Regular,5,0.03577716645638556,0.20422283354361442
Guijarro-Uría,Van,Zona Franca,2022-02-22 16:17:50,72.99,0.67,D73,False,08042,Cafe/Restaurant,Street level,Diamond,7,0.22675759952603872,0.10324240047396124
Guijarro-Uría,Van,Zona Franca,2022-04-11 18:01:13,37.26,0.43,D73,False,08042,Cafe/Restaurant,Street level,Diamond,4,0.2796477020267233,0.2903522979732768
"Huguet, Manso and Almansa",Truck,Zona Franca,2022-03-12 18:36:54,81.45,0.64,D73,False,08016,Hotels,Street level,Regular,7,0.14571155307669195,0.21428844692330803
"Huguet, Manso and Almansa",Van,Baró de Viver,2022-04-18 12:02:09,38.58,0.5,D73,False,08016,Hotels,Street level,Regular,3,0.4285726669070857,0.07142733309291432
"Huguet, Manso and Almansa",Combi,Zona Franca,2022-04-25 13:08:19,93.01,0.43,D73,False,08016,Hotels,Street level,Regular,9,0.14414882620645045,0.42585117379354964
"Huguet, Manso and Almansa",Van,Baró de Viver,2022-03-14 12:16:46,61.97,0.76,D73,True,08016,Hotels,Street level,Regular,5,0.18931578809006924,0.05068421190993075
Pulido-Dueñas,Van,Zona Franca,2022-02-21 08:58:32,32.65,0.47,D73,False,08034,Hotels,Street level,Regular,5,0.3258558059844301,0.20414419401556994
Pulido-Dueñas,Van,Baró de Viver,2022-04-15 18:06:23,19.33,0.73,D73,False,08034,Hotels,Street level,Regular,3,0.05028345705408924,0.21971654294591078
Pulido-Dueñas,Van,Zona Franca,2022-02-27 18:04:02,73.98,0.52,D73,False,08034,Hotels,Street level,Regular,12,0.27850636374253285,0.20149363625746713
Pastor-Folch,Combi,Baró de Viver,2022-05-11 15:49:00,98.77,0.89,D73,True,08039,Cafe/Restaurant,Street level,Regular,11,0.021926011975644952,0.08807398802435504
Nevado-Duarte,Truck,Baró de Viver,2022-04-05 08:41:53,43.98,0.52,D73,False,08029,Cafe/Restaurant,Street level,Key Account,6,0.00841486308500679,0.4715851369149932
"Revilla, Navas and Llopis",Van,Zona Franca,2022-02-08 09:53:16,114.51,0.65,D73,False,08031,Cafe/Restaurant,Street level,Regular,12,0.04265464291736267,0.3073453570826373
"Revilla, Navas and Llopis",Truck,Baró de Viver,2022-01-23 10:06:43,51.74,0.75,D73,False,08031,Cafe/Restaurant,Street level,Regular,5,0.09172391000885713,0.15827608999114287
"Revilla, Navas and Llopis",Truck,Zona Franca,2022-02-26 18:21:45,74.44,0.85,D73,False,08031,Cafe/Restaurant,Street level,Regular,8,0.11451714642400675,0.035482853575993276
Gomis Inc,Van,Baró de Viver,2022-01-26 09:10:05,40.25,0.77,D73,False,08023,Cafe/Restaurant,Street level,Key Account,3,0.03617984284147083,0.19382015715852915
Gomis Inc,Combi,Zona Franca,2022-02-27 20:51:34,37.77,0.56,D73,False,08023,Cafe/Restaurant,Street level,Key Account,4,0.15412654114243018,0.28587345885756976
Gomis Inc,Van,Baró de Viver,2022-01-22 19:37:19,106.46,0.9,D73,True,08023,Cafe/Restaurant,Street level,Key Account,12,0.08002730136423836,0.01997269863576162
Gomis Inc,Van,Baró de Viver,2022-01-21 14:44:53,18.96,0.76,D73,False,08023,Cafe/Restaurant,Street level,Key Account,3,0.046212294910772465,0.19378770508922752
Borrás-Samper,Van,Baró de Viver,2022-04-23 20:22:31,40.59,0.42,D73,False,08009,Hotels,Street level,Key Account,6,0.15297464775329245,0.4270253522467076
Borrás-Samper,Combi,Zona Franca,2022-02-27 12:06:39,34.96,0.92,D73,False,08009,Hotels,Street level,Key Account,3,0.052179637711338794,0.027820362288661166
Borrás-Samper,Van,Baró de Viver,2022-04-26 19:26:57,9.88,0.87,D73,False,08009,Hotels,Street level,Key Account,2,0.12015115967457503,0.009848840325424976
"Cabo, Estevez and Martin",Combi,Baró de Viver,2022-03-28 20:29:24,53.97,0.83,D73,False,08030,Cafe/Restaurant,Street level,Regular,5,0.07148244479374313,0.09851755520625691
"Cabo, Estevez and Martin",Van,Baró de Viver,2022-03-19 13:45:08,74.97,0.75,D73,False,08030,Cafe/Restaurant,Street level,Regular,13,0.02151772694155918,0.22848227305844082
Montenegro LLC,Van,Baró de Viver,2022-01-25 09:17:43,88.08,0.48,D73,False,08031,Cafe/Restaurant,Street level,Regular,9,0.22098197408232448,0.29901802591767557
"Alvarado, Gascón and Arana",Van,Zona Franca,2022-02-12 20:28:42,84.93,0.43,D73,False,08020,Hotels,Street level,Regular,7,0.2060202761122565,0.3639797238877436
Somoza Ltd,Van,Zona Franca,2022-03-05 17:44:34,18.61,0.83,D73,False,08014,Cafe/Restaurant,Ground Floor,Regular,3,0.09128944925909642,0.07871055074090362
Somoza Ltd,Truck,Baró de Viver,2022-02-01 10:26:09,97.56,0.58,D73,False,08014,Cafe/Restaurant,Ground Floor,Regular,9,0.205361044954827,0.21463895504517305
Vilar PLC,Van,Baró de Viver,2022-01-19 10:39:47,15.02,0.43,D73,False,08003,Cafe/Restaurant,Street level,Regular,3,0.28990083840938874,0.2800991615906113
Vilar PLC,Combi,Baró de Viver,2022-05-09 09:29:00,41.56,0.97,D73,False,08003,Cafe/Restaurant,Street level,Regular,7,0.02319066886013594,0.006809331139864087
Jover-Murcia,Van,Zona Franca,2022-02-27 20:38:59,107.6,0.7,D73,False,08021,Hotels,Street level,Regular,12,0.26912621476631593,0.030873785233684115
Alberola-Alcaraz,Van,Baró de Viver,2022-03-01 11:35:44,63.13,0.92,D73,False,08012,Coffee Retailers,Ground Floor,Key Account,5,0.044260221449570064,0.035739778550429896
Alberola-Alcaraz,Van,Zona Franca,2022-02-05 16:32:29,41.01,1.0,D73,True,08012,Coffee Retailers,Ground Floor,Key Account,4,0.0,0.0
Quero-Dueñas,Combi,Baró de Viver,2022-01-11 08:59:45,59.73,0.7,D73,False,08904,Cafe/Restaurant,Street level,Regular,5,0.038486027720823206,0.26151397227917683
Quero-Dueñas,Van,Zona Franca,2022-04-01 19:13:14,9.47,0.68,D73,False,08904,Cafe/Restaurant,Street level,Regular,1,0.16435602208094552,0.15564397791905443
Quero-Dueñas,Van,Baró de Viver,2022-05-06 09:29:00,63.75,0.6,D73,False,08904,Cafe/Restaurant,Street level,Regular,6,0.29405959413134464,0.10594040586865539
Morell Group,Van,Zona Franca,2022-01-30 13:31:28,95.81,0.6,D73,False,08019,Cafe/Restaurant,Street level,Regular,17,0.10807026411825348,0.29192973588174653
Morell Group,Van,Zona Franca,2022-01-02 08:49:19,26.27,0.52,D73,False,08019,Cafe/Restaurant,Street level,Regular,3,0.25644165877584396,0.22355834122415602
"Llorens, Mayo and Gallardo",Truck,Zona Franca,2022-05-06 11:01:34,37.84,0.71,D73,True,08017,Cafe/Restaurant,Street level,Key Account,4,0.18352427005847832,0.10647572994152171
"Llorens, Mayo and Gallardo",Van,Baró de Viver,2022-04-21 09:30:08,49.51,0.91,D73,False,08017,Cafe/Restaurant,Street level,Key Account,7,0.012920013342268345,0.07707998665773162
"Llorens, Mayo and Gallardo",Van,Zona Franca,2022-01-28 14:05:36,17.08,0.66,D73,False,08017,Cafe/Restaurant,Street level,Key Account,3,0.2592221911023248,0.08077780889767516
"Llorens, Mayo and Gallardo",Van,Baró de Viver,2022-03-29 18:42:01,40.33,0.8,D73,False,08017,Cafe/Restaurant,Street level,Key Account,4,0.131652301489524,0.06834769851047595
Chamorro PLC,Van,Baró de Viver,2022-01-25 09:16:25,109.55,0.82,D73,False,08031,Cafe/Restaurant,Street level,Regular,16,0.1786371536378178,0.0013628463621822573
Chamorro PLC,Van,Baró de Viver,2022-02-25 16:54:25,20.84,0.83,D73,False,08031,Cafe/Restaurant,Street level,Regular,4,0.09692708322732335,0.07307291677267669
Chamorro PLC,Combi,Zona Franca,2022-04-01 14:57:23,106.13,0.65,D73,False,08031,Cafe/Restaurant,Street level,Regular,11,0.24903670293413044,0.10096329706586954
Chamorro PLC,Combi,Zona Franca,2022-05-04 13:11:34,71.28,0.59,D73,False,08031,Cafe/Restaurant,Street level,Regular,13,0.1789421632156474,0.23105783678435263
Ramos Inc,Van,Baró de Viver,2022-04-23 13:27:53,94.05,0.62,D73,False,08004,Hotels,Ground Floor,Regular,9,0.37082897927040315,0.009171020729596857
Ramos Inc,Van,Baró de Viver,2022-03-25 20:40:44,91.43,0.42,D73,False,08004,Hotels,Ground Floor,Regular,10,0.3564309265516411,0.22356907344835897
Ramos Inc,Truck,Baró de Viver,2022-05-01 20:58:53,93.73,0.88,D73,False,08004,Hotels,Ground Floor,Regular,17,0.09924119094002232,0.02075880905997768
Ramos Inc,Combi,Zona Franca,2022-04-02 10:37:30,86.19,0.85,D73,False,08004,Hotels,Ground Floor,Regular,7,0.06443968703850388,0.08556031296149615
"Cózar, Armas and Zamora",Van,Baró de Viver,2022-02-01 09:10:35,61.24,0.71,D73,False,08035,Cafe/Restaurant,Street level,Regular,9,0.1335701478668361,0.15642985213316393
"Cózar, Armas and Zamora",Combi,Baró de Viver,2022-01-08 13:03:08,24.59,0.94,D73,False,08035,Cafe/Restaurant,Street level,Regular,2,0.03640437653173454,0.023595623468265513
"Real, Carranza and Marqués",Van,Baró de Viver,2022-03-10 10:16:10,117.95,0.49,D73,False,08015,Cafe/Restaurant,Street level,Regular,9,0.27915790886033903,0.23084209113966098
"Real, Carranza and Marqués",Truck,Zona Franca,2022-03-10 11:20:43,60.93,0.7,D73,False,08015,Cafe/Restaurant,Street level,Regular,5,0.08857952674680432,0.21142047325319574
"Real, Carranza and Marqués",Truck,Baró de Viver,2022-03-02 17:38:48,89.5,0.75,D73,False,08015,Cafe/Restaurant,Street level,Regular,16,0.01893043866988975,0.23106956133011025
"Real, Carranza and Marqués",Combi,Baró de Viver,2022-01-08 18:54:50,19.46,0.68,D73,False,08015,Cafe/Restaurant,Street level,Regular,4,0.1023158015940256,0.21768419840597436
Llamas Ltd,Truck,Zona Franca,2022-03-06 10:07:24,16.94,0.41,D73,True,08041,Coffee Retailers,Ground Floor,Regular,2,0.3183363340770132,0.27166366592298685
"Vilaplana, Pi and Egea",Van,Baró de Viver,2022-03-10 13:08:14,39.17,0.54,D73,True,08014,Hotels,Ground Floor,Key Account,4,0.06238772306171208,0.3976122769382879
"Vilaplana, Pi and Egea",Van,Zona Franca,2022-02-07 17:19:06,34.5,0.83,D73,False,08014,Hotels,Ground Floor,Key Account,4,0.16849705459962872,0.001502945400371325
"Mariño, Sanz and Montserrat",Van,Baró de Viver,2022-02-23 15:30:08,28.38,0.42,D73,False,08005,Cafe/Restaurant,Street level,Regular,3,0.3250032467003395,0.2549967532996606
"Mariño, Sanz and Montserrat",Van,Baró de Viver,2022-03-30 19:01:07,23.08,0.69,D73,False,08005,Cafe/Restaurant,Street level,Regular,3,0.12712484015026618,0.18287515984973388
"Mariño, Sanz and Montserrat",Van,Zona Franca,2022-03-01 15:27:49,8.19,0.95,D73,False,08005,Cafe/Restaurant,Street level,Regular,2,0.03256823041874945,0.017431769581250596
"Mariño, Sanz and Montserrat",Combi,Baró de Viver,2022-02-07 11:46:17,118.2,0.42,D73,False,08005,Cafe/Restaurant,Street level,Regular,10,0.37914558458569353,0.20085441541430654
Viñas Group,Van,Baró de Viver,2022-04-14 12:15:42,28.73,0.52,D73,False,08032,Coffee Retailers,Street level,Key Account,4,0.228681377702097,0.25131862229790297
Viñas Group,Van,Baró de Viver,2022-04-12 18:06:45,99.0,0.45,D73,False,08032,Coffee Retailers,Street level,Key Account,8,0.1951689210974548,0.3548310789025453
Viñas Group,Truck,Baró de Viver,2022-03-27 15:32:45,82.29,0.58,D73,False,08032,Coffee Retailers,Street level,Key Account,6,0.1687901126188683,0.2512098873811317
Viñas Group,Truck,Zona Franca,2022-05-05 18:25:19,27.67,0.9,D73,False,08032,Coffee Retailers,Street level,Key Account,3,0.061936268969819984,0.038063731030179994
Viñas Group,Van,Zona Franca,2022-02-15 12:46:10,13.3,0.66,D73,False,08032,Coffee Retailers,Street level,Key Account,2,0.13574391359441992,0.20425608640558005
Viñas Group,Van,Baró de Viver,2022-02-03 12:12:26,86.34,0.73,D73,False,08032,Coffee Retailers,Street level,Key Account,7,0.009109848773686079,0.2608901512263139
"Girón, Jordán and Hidalgo",Van,Baró de Viver,2022-02-18 20:42:53,97.59,1.0,D73,False,08227,Hotels,Other,Regular,16,0.0,0.0
"Girón, Jordán and Hidalgo",Van,Zona Franca,2022-01-05 15:43:09,92.14,0.71,D73,False,08227,Hotels,Other,Regular,11,0.2627217067719069,0.02727829322809311
"Girón, Jordán and Hidalgo",Combi,Zona Franca,2022-05-16 19:46:20,47.52,0.72,D73,True,08227,Hotels,Other,Regular,8,0.2565699050216518,0.023430094978348248
"Girón, Jordán and Hidalgo",Van,Zona Franca,2022-04-07 09:55:10,58.08,0.53,D73,True,08227,Hotels,Other,Regular,6,0.22299492414499358,0.2470050758550064
Izquierdo-Castillo,Van,Zona Franca,2022-03-03 09:27:18,61.3,0.45,D73,False,08026,Cafe/Restaurant,Street level,Regular,11,0.5233076934963944,0.026692306503605656
"Verdú, Arcos and Pineda",Van,Zona Franca,2022-01-11 17:09:09,48.08,0.69,D73,False,08016,Cafe/Restaurant,Street level,Regular,8,0.06676011794203132,0.24323988205796873
"Verdú, Arcos and Pineda",Combi,Zona Franca,2022-01-24 11:37:39,6.33,0.95,D73,False,08016,Cafe/Restaurant,Street level,Regular,1,0.006824674889931715,0.04317532511006833
